"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
0.729410,0.012800,115,1,1,115,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1362
0.729427,0.013632,116,1,1,116,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1363
0.729446,0.014016,117,1,1,117,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1364
0.729464,0.014079,118,1,1,118,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1365
0.729482,0.014432,119,1,1,119,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1366
0.729499,0.014688,120,1,1,120,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1367
0.729517,0.015392,121,1,1,121,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1368
0.729535,0.016064,122,1,1,122,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1369
0.729553,0.016000,123,1,1,123,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1370
0.729571,0.017536,124,1,1,124,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1371
0.729590,0.016576,125,1,1,125,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1372
0.729609,0.018336,126,1,1,126,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1373
0.729628,0.018560,127,1,1,127,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1374
0.729647,0.018688,128,1,1,128,1,1,68,0,0.000000,,,,,"TITAN V (0)","1","7","jacld_blts_gpu_kernel(int, int, int, double const *, double const *, double const *, double*, int, int, int)",1375
